timestamp,last_close,suggestion,score,RSI,MACD,MACD_signal,SMA_50,SMA_100,BB_upper,BB_lower,reasons
2025-03-14 13:38:19,582.85,❌ 可能卖出机会,-3.5,55.04,1.24,1.31,579.0,579.66,585.38,579.27,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 13:53:21,582.31,❌ 可能卖出机会,-3.5,52.37,1.13,1.28,579.09,579.69,585.45,579.29,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 14:08:22,580.7,❌ 可能卖出机会,-3.5,46.56,0.87,1.2,579.16,579.71,585.41,579.37,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 14:23:22,581.03,❌ 可能卖出机会,-3.5,47.74,0.7,1.1,579.35,579.75,585.31,579.59,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 14:38:23,581.34,❌ 可能卖出机会,-3.5,49.32,0.51,0.97,579.44,579.8,585.32,579.61,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 14:53:24,581.44,❌ 可能卖出机会,-3.5,49.86,0.39,0.85,579.49,579.86,585.34,579.51,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 15:08:24,580.53,❌ 可能卖出机会,-3.5,46.28,0.22,0.72,579.53,579.9,585.32,579.23,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 15:23:25,580.15,❌ 可能卖出机会,-3.5,44.73,0.12,0.6,579.57,579.94,585.3,579.05,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 15:38:26,578.1,❌ 可能卖出机会,-2.0,37.86,-0.17,0.45,579.57,579.94,585.61,578.42,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌; 价格触及布林带下轨，市场可能超卖（买入信号）
2025-03-14 15:53:27,578.14,❌ 可能卖出机会,-3.5,37.77,-0.32,0.31,579.62,579.95,585.7,578.1,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 16:08:27,576.93,❌ 可能卖出机会,-3.5,35.69,-0.7,0.09,579.62,579.93,586.31,576.92,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 16:23:28,577.74,❌ 可能卖出机会,-3.5,39.41,-0.78,-0.08,579.64,579.94,586.37,576.57,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 16:38:29,578.53,❌ 可能卖出机会,-3.5,42.8,-0.76,-0.2,579.67,579.96,586.28,576.37,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 16:53:30,577.35,❌ 可能卖出机会,-3.5,39.41,-0.85,-0.33,579.67,579.96,586.27,575.9,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 17:08:31,578.85,❌ 可能卖出机会,-3.5,44.72,-0.76,-0.4,579.76,579.95,585.8,575.93,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 17:23:31,579.67,❌ 可能卖出机会,-3.5,48.27,-0.65,-0.45,579.9,580.0,585.27,576.01,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 17:38:32,579.4,❌ 可能卖出机会,-3.5,47.18,-0.6,-0.48,579.99,580.04,584.49,576.21,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-14 17:53:33,580.2,✅ 可能买入机会,3.5,50.49,-0.44,-0.46,580.14,580.09,583.7,576.61,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 18:08:34,579.9,✅ 可能买入机会,3.5,49.44,-0.44,-0.47,580.24,580.1,583.23,576.67,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 18:23:35,578.68,🔍 持续观察,0.5,44.31,-0.5,-0.48,580.33,580.11,582.86,576.63,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-14 18:38:35,578.31,🔍 持续观察,0.5,42.84,-0.55,-0.5,580.37,580.12,582.17,576.81,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-14 18:53:36,579.41,✅ 可能买入机会,3.5,47.99,-0.45,-0.48,580.44,580.13,581.7,577.07,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 19:08:37,579.31,✅ 可能买入机会,3.5,47.54,-0.43,-0.47,580.5,580.12,581.5,577.08,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 19:23:39,578.45,✅ 可能买入机会,2,43.41,-0.48,-0.48,580.53,580.1,581.4,577.0,50均线上穿100均线，长期看涨
2025-03-14 19:38:40,578.9,🔍 持续观察,0.5,46.57,-0.5,-0.49,580.54,580.08,581.2,576.96,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-14 19:53:40,577.5,🔍 持续观察,0.5,39.4,-0.65,-0.54,580.52,580.04,580.95,576.76,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-14 20:08:41,579.07,✅ 可能买入机会,2,48.3,-0.53,-0.53,580.54,580.03,580.55,577.03,50均线上穿100均线，长期看涨
2025-03-14 20:23:42,579.29,✅ 可能买入机会,3.5,49.56,-0.46,-0.52,580.54,580.03,580.47,577.05,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 20:38:43,578.54,✅ 可能买入机会,3.5,45.61,-0.45,-0.5,580.53,580.02,580.44,577.03,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 20:53:43,577.6,🔍 持续观察,0.5,41.43,-0.56,-0.53,580.51,580.0,580.26,577.25,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-14 21:08:44,578.39,✅ 可能买入机会,2,45.96,-0.53,-0.53,580.44,580.0,580.18,577.45,50均线上穿100均线，长期看涨
2025-03-14 21:23:45,578.38,✅ 可能买入机会,2,46.29,-0.54,-0.54,580.36,579.96,580.22,577.33,50均线上穿100均线，长期看涨
2025-03-14 21:38:46,580.28,✅ 可能买入机会,3.5,56.13,-0.33,-0.49,580.37,579.98,580.44,577.29,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 21:53:47,581.84,✅ 可能买入机会,2.0,62.42,-0.12,-0.43,580.39,580.01,580.94,577.05,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 22:08:48,582.06,✅ 可能买入机会,2.0,62.42,0.16,-0.3,580.43,579.84,581.64,576.68,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 22:23:49,583.39,✅ 可能买入机会,2.0,65.71,0.56,-0.11,580.51,579.7,582.92,575.94,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 22:38:50,583.69,✅ 可能买入机会,2.0,63.47,0.68,0.03,580.49,579.64,583.21,575.83,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 22:53:51,584.0,✅ 可能买入机会,3.5,64.1,0.91,0.21,580.52,579.64,584.01,575.54,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 23:08:51,587.81,🔍 持续观察,1.0,71.61,1.34,0.43,580.65,579.61,585.63,574.72,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 23:23:52,587.84,🔍 持续观察,1.0,72.01,1.55,0.63,580.73,579.55,586.43,574.62,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-14 23:38:53,586.23,✅ 可能买入机会,3.5,67.04,1.65,0.82,580.82,579.6,587.0,574.67,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-14 23:53:54,584.08,✅ 可能买入机会,3.5,57.22,1.68,1.01,580.91,579.66,587.64,574.64,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-15 00:08:55,583.62,✅ 可能买入机会,3.5,55.53,1.57,1.13,580.94,579.72,587.92,574.84,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-15 10:46:29,592.39,✅ 可能买入机会,3.5,59.85,1.79,1.69,587.46,583.97,595.21,584.91,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-15 11:01:30,591.54,🔍 持续观察,0.5,56.79,1.63,1.68,587.6,584.05,595.19,585.4,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 11:16:31,591.86,🔍 持续观察,0.5,58.07,1.55,1.66,587.77,584.14,595.22,585.92,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 11:31:32,592.59,🔍 持续观察,0.5,60.0,1.57,1.65,587.93,584.27,595.35,586.44,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 11:46:33,593.02,🔍 持续观察,0.5,60.84,1.52,1.62,588.04,584.38,595.41,586.88,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 12:01:34,593.27,🔍 持续观察,0.5,61.67,1.5,1.59,588.15,584.5,595.5,587.29,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 12:16:35,592.84,🔍 持续观察,0.5,60.16,1.4,1.55,588.31,584.61,595.46,587.7,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 12:31:35,592.21,🔍 持续观察,0.5,56.9,1.29,1.49,588.47,584.71,595.18,588.47,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 12:46:36,593.98,🔍 持续观察,0.5,63.52,1.46,1.51,588.67,584.85,595.23,589.26,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 13:01:37,593.6,🔍 持续观察,0.5,60.84,1.45,1.5,588.82,584.94,595.19,589.78,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 13:16:38,592.17,🔍 持续观察,0.5,53.82,1.21,1.43,588.92,585.01,594.88,590.24,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 13:31:39,592.29,🔍 持续观察,0.5,54.28,1.09,1.36,589.07,585.08,594.68,590.66,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 14:01:40,593.49,🔍 持续观察,0.5,58.73,1.11,1.29,589.47,585.28,594.63,591.01,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-15 14:08:43,593.53,🔍 持续观察,-0.2884103335155812,58.88,1.11,1.29,589.47,585.28,594.63,591.01,MACD 低于信号线，市场可能下跌（-0.36）; 50均线上穿100均线（+0.07）
2025-03-15 14:23:45,594.58,🔍 持续观察,-0.10671677485479898,62.7,1.18,1.27,589.69,585.4,594.84,590.92,MACD 低于信号线，市场可能下跌（-0.18）; 50均线上穿100均线（+0.07）
2025-03-15 14:38:46,593.61,🔍 持续观察,-0.20553373185311657,57.83,1.1,1.24,589.86,585.5,594.61,591.43,MACD 低于信号线，市场可能下跌（-0.28）; 50均线上穿100均线（+0.07）
2025-03-15 14:53:47,593.54,🔍 持续观察,-0.24435238469288503,57.33,1.03,1.19,590.04,585.61,594.61,591.43,MACD 低于信号线，市场可能下跌（-0.32）; 50均线上穿100均线（+0.08）
2025-03-15 15:08:47,591.91,🔍 持续观察,-0.44419715568606777,48.78,0.88,1.14,590.17,585.73,594.62,591.28,MACD 低于信号线，市场可能下跌（-0.52）; 50均线上穿100均线（+0.08）
2025-03-15 15:23:49,590.73,🔍 持续观察,-0.719807579256865,44.06,0.64,1.04,590.29,585.83,594.78,590.97,MACD 低于信号线，市场可能下跌（-0.80）; 50均线上穿100均线（+0.08）; 价格触及布林带下轨，市场可能超卖（+0.00）
2025-03-15 15:38:49,590.52,🔍 持续观察,-0.9645683732949213,43.64,0.38,0.9,590.32,585.93,595.0,590.55,MACD 低于信号线，市场可能下跌（-1.04）; 50均线上穿100均线（+0.07）; 价格触及布林带下轨，市场可能超卖（+0.00）
2025-03-15 15:53:50,590.71,🔍 持续观察,-0.985601078443083,44.67,0.25,0.78,590.39,586.03,595.04,590.43,MACD 低于信号线，市场可能下跌（-1.06）; 50均线上穿100均线（+0.07）
2025-03-15 16:08:51,591.87,🔍 持续观察,-0.8461268638891726,49.93,0.2,0.66,590.47,586.14,595.06,590.41,MACD 低于信号线，市场可能下跌（-0.92）; 50均线上穿100均线（+0.07）
2025-03-15 16:23:51,592.7,🔍 持续观察,-0.5866549542019877,53.18,0.25,0.58,590.57,586.27,595.05,590.44,MACD 低于信号线，市场可能下跌（-0.66）; 50均线上穿100均线（+0.07）
2025-03-15 16:38:52,593.1,🔍 持续观察,-0.3671840521137092,54.68,0.31,0.53,590.68,586.41,595.1,590.5,MACD 低于信号线，市场可能下跌（-0.44）; 50均线上穿100均线（+0.07）
2025-03-15 16:53:53,592.88,🔍 持续观察,-0.2077165944969142,52.99,0.37,0.51,590.82,586.58,595.19,590.5,MACD 低于信号线，市场可能下跌（-0.28）; 50均线上穿100均线（+0.07）
2025-03-15 17:08:54,593.68,🔍 持续观察,0.011921602045164445,56.42,0.48,0.51,590.97,586.75,595.31,590.54,MACD 低于信号线，市场可能下跌（-0.06）; 50均线上穿100均线（+0.07）
2025-03-15 17:23:54,593.48,🔍 持续观察,0.011903220310104351,55.53,0.48,0.51,591.12,586.9,595.35,590.57,MACD 低于信号线，市场可能下跌（-0.06）; 50均线上穿100均线（+0.07）
2025-03-15 17:38:55,595.83,🔍 持续观察,0.4120639458895676,64.08,0.73,0.56,591.36,587.08,595.78,590.38,MACD 高于信号线，市场上升趋势（+0.34）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.00）
2025-03-15 17:53:56,596.94,🔍 持续观察,0.704168280412749,67.3,0.96,0.64,591.58,587.27,596.39,590.04,MACD 高于信号线，市场上升趋势（+0.64）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.01）
2025-03-15 22:05:54,599.17,🔍 持续观察,0.3889398174026465,65.72,1.41,1.25,594.44,590.37,599.52,594.25,MACD 高于信号线，市场上升趋势（+0.32）; 50均线上穿100均线（+0.07）
2025-03-15 22:20:55,599.45,🔍 持续观察,0.4277300281079615,65.69,1.48,1.3,594.58,590.58,599.83,594.51,MACD 高于信号线，市场上升趋势（+0.36）; 50均线上穿100均线（+0.07）
2025-03-15 22:35:56,598.24,🔍 持续观察,0.14567699781640908,58.51,1.34,1.3,594.65,590.77,599.79,594.71,MACD 高于信号线，市场上升趋势（+0.08）; 50均线上穿100均线（+0.07）
2025-03-15 22:50:57,598.28,🔍 持续观察,0.024982316010357067,58.62,1.28,1.3,594.77,590.93,599.94,594.74,MACD 低于信号线，市场可能下跌（-0.04）; 50均线上穿100均线（+0.06）
2025-03-15 23:05:57,598.04,🔍 持续观察,-0.2757076389476343,55.81,1.06,1.23,594.85,591.05,599.9,594.78,MACD 低于信号线，市场可能下跌（-0.34）; 50均线上穿100均线（+0.06）
2025-03-15 23:20:58,599.0,🔍 持续观察,-0.17623355096241677,59.1,1.08,1.2,594.99,591.22,599.97,595.1,MACD 低于信号线，市场可能下跌（-0.24）; 50均线上穿100均线（+0.06）
2025-03-15 23:35:59,599.43,🔍 持续观察,-0.01608170719334491,59.89,1.16,1.2,595.16,591.38,600.33,595.11,MACD 低于信号线，市场可能下跌（-0.08）; 50均线上穿100均线（+0.06）
2025-03-15 23:51:00,601.78,🔍 持续观察,0.48157418929516155,66.24,1.5,1.29,595.39,591.59,601.62,594.53,MACD 高于信号线，市场上升趋势（+0.42）; 50均线上穿100均线（+0.06）; 价格触及布林带上轨，市场可能超买（-0.00）
2025-03-16 00:06:00,603.14,🔍 持续观察,0.819583598989461,69.7,1.79,1.41,595.63,591.78,602.81,594.14,MACD 高于信号线，市场上升趋势（+0.76）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.01）
2025-03-16 00:21:01,605.21,🔍 持续观察,-0.1298156974478489,73.86,2.09,1.55,595.89,591.96,604.07,593.82,RSI 高于 70（73.86），市场可能超买（-1.26）; MACD 高于信号线，市场上升趋势（+1.08）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.02）
2025-03-16 00:36:02,605.11,🔍 持续观察,0.2728837850769794,70.52,2.34,1.72,596.15,592.15,605.25,593.61,RSI 高于 70（70.52），市场可能超买（-1.03）; MACD 高于信号线，市场上升趋势（+1.24）; 50均线上穿100均线（+0.07）
2025-03-16 00:51:03,607.51,🔍 持续观察,0.20111926319968676,77.52,2.78,1.96,596.49,592.4,607.11,593.18,RSI 高于 70（77.52），市场可能超买（-1.50）; MACD 高于信号线，市场上升趋势（+1.64）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.01）
2025-03-16 01:06:04,609.47,🔍 持续观察,0.25635136194289304,80.24,3.15,2.21,596.81,592.66,608.8,592.81,RSI 高于 70（80.24），市场可能超买（-1.68）; MACD 高于信号线，市场上升趋势（+1.88）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.01）
2025-03-16 01:21:05,613.61,🔍 持续观察,0.08092799504090842,84.43,3.85,2.57,597.25,592.96,611.81,591.67,RSI 高于 70（84.43），市场可能超买（-1.96）; MACD 高于信号线，市场上升趋势（+2.00）; 50均线上穿100均线（+0.07）; 价格触及布林带上轨，市场可能超买（-0.03）
2025-03-16 01:36:05,613.29,🔍 持续观察,0.47567846627559496,78.99,4.24,2.92,597.69,593.24,613.84,591.42,RSI 高于 70（78.99），市场可能超买（-1.60）; MACD 高于信号线，市场上升趋势（+2.00）; 50均线上穿100均线（+0.08）
2025-03-16 01:51:06,614.86,🔍 持续观察,0.12000653704889283,84.37,4.62,3.27,598.17,593.54,615.84,591.37,RSI 高于 70（84.37），市场可能超买（-1.96）; MACD 高于信号线，市场上升趋势（+2.00）; 50均线上穿100均线（+0.08）
2025-03-16 02:06:07,613.63,🔍 持续观察,0.5614867045014406,77.77,4.57,3.51,598.53,593.81,616.69,591.84,RSI 高于 70（77.77），市场可能超买（-1.52）; MACD 高于信号线，市场上升趋势（+2.00）; 50均线上穿100均线（+0.08）
2025-03-16 02:21:08,613.55,🔍 持续观察,0.33196474278051735,77.34,4.6,3.73,598.94,594.11,617.75,592.34,RSI 高于 70（77.34），市场可能超买（-1.49）; MACD 高于信号线，市场上升趋势（+1.74）; 50均线上穿100均线（+0.08）
2025-03-16 02:36:08,613.07,🔍 持续观察,0.023272363263177595,74.19,4.48,3.87,599.3,594.39,618.45,592.93,RSI 高于 70（74.19），市场可能超买（-1.28）; MACD 高于信号线，市场上升趋势（+1.22）; 50均线上穿100均线（+0.08）
2025-03-16 02:51:09,611.85,🔍 持续观察,0.7437439252022126,69.62,4.27,3.94,599.65,594.67,618.94,593.68,MACD 高于信号线，市场上升趋势（+0.66）; 50均线上穿100均线（+0.08）
2025-03-16 03:06:10,612.65,🔍 持续观察,-0.6644451541331913,70.45,4.12,3.98,600.03,594.94,619.46,594.43,RSI 高于 70（70.45），市场可能超买（-1.03）; MACD 高于信号线，市场上升趋势（+0.28）; 50均线上穿100均线（+0.09）
2025-03-16 03:21:11,613.07,🔍 持续观察,-0.9558094854090018,71.24,4.0,3.98,600.4,595.23,619.83,595.48,RSI 高于 70（71.24），市场可能超买（-1.08）; MACD 高于信号线，市场上升趋势（+0.04）; 50均线上穿100均线（+0.09）
2025-03-16 03:36:11,611.63,🔍 持续观察,-0.39116261104673633,66.13,3.66,3.9,600.76,595.47,619.65,596.8,MACD 低于信号线，市场可能下跌（-0.48）; 50均线上穿100均线（+0.09）
2025-03-16 03:51:12,611.33,🔍 持续观察,-0.6685156027059248,64.94,3.42,3.8,601.18,595.73,619.05,598.9,MACD 低于信号线，市场可能下跌（-0.76）; 50均线上穿100均线（+0.09）
2025-03-16 04:06:13,613.97,🔍 持续观察,-1.5771997516736864,70.78,3.41,3.72,601.64,595.99,618.72,600.83,RSI 高于 70（70.78），市场可能超买（-1.05）; MACD 低于信号线，市场可能下跌（-0.62）; 50均线上穿100均线（+0.09）
2025-03-16 04:21:14,612.92,🔍 持续观察,-0.6620512218439185,67.58,3.24,3.62,602.07,596.23,618.1,602.71,MACD 低于信号线，市场可能下跌（-0.76）; 50均线上穿100均线（+0.10）
2025-03-16 04:36:14,612.78,🔍 持续观察,-0.7794098712446351,66.29,3.07,3.51,602.48,596.48,617.6,604.24,MACD 低于信号线，市场可能下跌（-0.88）; 50均线上穿100均线（+0.10）
2025-03-16 04:51:15,614.85,🔍 持续观察,-1.4729398753267633,70.55,3.2,3.47,602.95,596.76,617.55,605.63,RSI 高于 70（70.55），市场可能超买（-1.04）; MACD 低于信号线，市场可能下跌（-0.54）; 50均线上穿100均线（+0.10）
2025-03-16 05:06:16,617.89,🔍 持续观察,-1.3558647043855248,75.68,3.43,3.47,603.44,597.07,617.65,607.03,RSI 高于 70（75.68），市场可能超买（-1.38）; MACD 低于信号线，市场可能下跌（-0.08）; 50均线上穿100均线（+0.11）; 价格触及布林带上轨，市场可能超买（-0.00）
2025-03-16 05:21:17,617.24,🔍 持续观察,-1.077853446496031,73.11,3.48,3.47,603.91,597.37,617.77,608.01,RSI 高于 70（73.11），市场可能超买（-1.21）; MACD 高于信号线，市场上升趋势（+0.02）; 50均线上穿100均线（+0.11）
2025-03-16 05:36:17,617.5,🔍 持续观察,-1.0475652523089285,74.2,3.55,3.49,604.4,597.68,618.1,608.73,RSI 高于 70（74.20），市场可能超买（-1.28）; MACD 高于信号线，市场上升趋势（+0.12）; 50均线上穿100均线（+0.11）
2025-03-16 05:51:18,617.81,🔍 持续观察,-1.0244523112768462,74.19,3.59,3.52,604.88,598.01,618.45,609.42,RSI 高于 70（74.19），市场可能超买（-1.28）; MACD 高于信号线，市场上升趋势（+0.14）; 50均线上穿100均线（+0.11）
2025-03-16 06:06:19,617.75,🔍 持续观察,-1.0926772515069463,73.74,3.55,3.53,605.32,598.34,619.0,609.47,RSI 高于 70（73.74），市场可能超买（-1.25）; MACD 高于信号线，市场上升趋势（+0.04）; 50均线上穿100均线（+0.12）
2025-03-16 06:21:20,617.62,🔍 持续观察,-1.1125676104568614,70.76,3.4,3.49,605.72,598.65,619.2,609.46,RSI 高于 70（70.76），市场可能超买（-1.05）; MACD 低于信号线，市场可能下跌（-0.18）; 50均线上穿100均线（+0.12）
2025-03-16 06:36:20,618.16,🔍 持续观察,-1.2701295535744115,71.95,3.32,3.45,606.16,598.98,619.62,609.38,RSI 高于 70（71.95），市场可能超买（-1.13）; MACD 低于信号线，市场可能下跌（-0.26）; 50均线上穿100均线（+0.12）
2025-03-16 06:51:21,616.56,🔍 持续观察,-0.5185208917367518,66.12,3.03,3.35,606.56,599.28,619.62,609.63,MACD 低于信号线，市场可能下跌（-0.64）; 50均线上穿100均线（+0.12）
2025-03-16 07:06:22,616.56,🔍 持续观察,-0.7569117867805261,64.11,2.79,3.23,606.95,599.57,619.71,609.73,MACD 低于信号线，市场可能下跌（-0.88）; 50均线上穿100均线（+0.12）
2025-03-16 07:21:23,617.2,🔍 持续观察,-0.7756397219397525,65.9,2.66,3.11,607.33,599.87,619.9,609.94,MACD 低于信号线，市场可能下跌（-0.90）; 50均线上穿100均线（+0.12）
2025-03-16 07:36:23,618.38,🔍 持续观察,-0.5333755414861729,68.64,2.71,3.04,607.8,600.2,620.47,610.05,MACD 低于信号线，市场可能下跌（-0.66）; 50均线上穿100均线（+0.13）
2025-03-16 07:51:24,618.24,🔍 持续观察,-0.5111074104912569,67.89,2.64,2.96,608.24,600.5,620.66,610.52,MACD 低于信号线，市场可能下跌（-0.64）; 50均线上穿100均线（+0.13）
2025-03-16 08:06:25,619.23,🔍 持续观察,-0.28851522061148777,69.34,2.72,2.93,608.73,600.83,621.25,610.74,MACD 低于信号线，市场可能下跌（-0.42）; 50均线上穿100均线（+0.13）
2025-03-16 08:21:26,618.33,🔍 持续观察,-0.42591695501730154,64.74,2.58,2.86,609.18,601.12,621.2,611.46,MACD 低于信号线，市场可能下跌（-0.56）; 50均线上穿100均线（+0.13）
2025-03-16 08:36:26,619.45,🔍 持续观察,-0.3839930832668276,67.18,2.53,2.79,609.62,601.44,621.23,612.2,MACD 低于信号线，市场可能下跌（-0.52）; 50均线上穿100均线（+0.14）
2025-03-16 08:51:27,621.14,🔍 持续观察,-1.184410160966908,70.94,2.63,2.76,610.1,601.78,621.44,612.98,RSI 高于 70（70.94），市场可能超买（-1.06）; MACD 低于信号线，市场可能下跌（-0.26）; 50均线上穿100均线（+0.14）
2025-03-16 09:06:28,618.27,🔍 持续观察,-0.5799784071090428,60.97,2.27,2.63,610.48,602.05,620.85,613.82,MACD 低于信号线，市场可能下跌（-0.72）; 50均线上穿100均线（+0.14）
2025-03-16 09:21:29,615.43,🔍 持续观察,-1.1983715215514381,50.29,1.75,2.42,610.81,602.28,620.29,614.43,MACD 低于信号线，市场可能下跌（-1.34）; 50均线上穿100均线（+0.14）
2025-03-16 09:36:29,612.35,🔍 持续观察,-1.7964120102188048,41.44,1.18,2.16,611.07,602.5,620.76,613.66,MACD 低于信号线，市场可能下跌（-1.96）; 50均线上穿100均线（+0.14）; 价格触及布林带下轨，市场可能超卖（+0.02）
2025-03-16 09:51:30,612.22,🔍 持续观察,-1.8422881079098845,41.01,0.78,1.89,611.37,602.71,621.08,613.08,MACD 低于信号线，市场可能下跌（-2.00）; 50均线上穿100均线（+0.14）; 价格触及布林带下轨，市场可能超卖（+0.01）
2025-03-16 10:06:31,613.21,🔍 持续观察,-1.8550364067605445,44.49,0.53,1.62,611.65,602.91,621.14,612.59,MACD 低于信号线，市场可能下跌（-2.00）; 50均线上穿100均线（+0.14）
2025-03-16 10:21:32,612.07,🔍 持续观察,-1.8539141393204779,41.08,0.13,1.3,611.88,603.07,621.49,611.52,MACD 低于信号线，市场可能下跌（-2.00）; 50均线上穿100均线（+0.15）
2025-03-16 10:36:32,614.0,🔍 持续观察,-1.7731459258768167,48.16,0.12,1.08,612.18,603.32,621.24,611.44,MACD 低于信号线，市场可能下跌（-1.92）; 50均线上穿100均线（+0.15）
2025-03-16 10:51:34,613.68,🔍 持续观察,-1.5115401057113973,47.16,0.04,0.87,612.49,603.53,621.07,611.2,MACD 低于信号线，市场可能下跌（-1.66）; 50均线上穿100均线（+0.15）
2025-03-16 11:06:35,610.74,🔍 持续观察,-1.8305806152368,39.47,-0.4,0.59,612.69,603.67,621.42,610.02,MACD 低于信号线，市场可能下跌（-1.98）; 50均线上穿100均线（+0.15）
2025-03-16 11:21:36,611.19,🔍 持续观察,-1.7689691148464022,41.92,-0.62,0.34,612.97,603.85,621.47,609.29,MACD 低于信号线，市场可能下跌（-1.92）; 50均线上穿100均线（+0.15）
2025-03-16 11:36:36,610.86,🔍 持续观察,-1.6480233097145875,40.84,-0.79,0.11,613.22,604.04,621.46,608.65,MACD 低于信号线，市场可能下跌（-1.80）; 50均线上穿100均线（+0.15）
